ticker,ticker_cnt,industry,beta,sector
GPCO,2,Shell Companies,,Financial Services
TCBS,2,Banks—Regional,,Financial Services
JBI,2,Building Products & Equipment,0.516139,Industrials
AGRI,2,Farm Products,,Consumer Defensive
WPF,2,,,
XOG,2,,,
USDR,2,Aerospace & Defense,2.066027,Industrials
LMNX,2,,,
GRPX,2,Conglomerates,0.144607,Industrials
EDXC,2,Drug Manufacturers—Specialty & Generic,2.387254,Healthcare
CGRO,2,,,
GPORQ,2,,,
ACIC,2,,,
JWS,2,,,
ITHX,2,Shell Companies,,Financial Services
GNPK,2,,,
VACQ,2,,,
FFNTF,2,Drug Manufacturers—Specialty & Generic,1.064136,Healthcare
NNAX,2,Travel Services,,Consumer Cyclical
DFHTU,2,,,
PAND,2,,,
HIGR,2,Packaged Foods,-8.033333,Consumer Defensive
SPFR,2,,,
QELL,2,,,
VIH,2,,,
LEGO,2,,,
GBNY,2,Banks—Regional,0.460294,Financial Services
PHBR,2,,,
BGSX,2,Shell Companies,,Financial Services
MRAC,2,,,
AACQ,2,,,
BLAB,2,Advertising Agencies,3.05098,Communication Services
LOKB,2,,,
BYIN,2,Farm Products,0.113235,Consumer Defensive
COOL,2,Shell Companies,,Financial Services
FRANQ,2,,,
ACQR,2,Shell Companies,,Financial Services
TCVA,2,Shell Companies,,Financial Services
KCAC,2,,,
RP,2,,,
HIII,2,Shell Companies,,Financial Services
HCII,2,Shell Companies,,Financial Services
KTYB,2,,,
NGAB,2,,,
BLUW,2,,,
RICE,2,,,
RNET,2,,,
CRBO,2,Oil & Gas E&P,-0.155392,Energy
CICN,2,Software—Application,-0.392156,Technology
ADOC,2,Shell Companies,,Financial Services
FORE,2,,,
CENH,2,,,
KVSA,2,Shell Companies,,Financial Services
MSDA,2,Shell Companies,,Financial Services
CAHC,2,,,
DISA,2,Shell Companies,,Financial Services
ROT,2,,,
PPHI,2,Insurance—Specialty,-0.097663,Financial Services
DSEY,2,Personal Services,,Consumer Cyclical
YSACU,2,,,
GEENQ,2,,,
HIGA,2,Shell Companies,,Financial Services
SHLOQ,2,,,
THMA,2,,,
RTP,2,,,
FAII,2,,,
KURI,2,,,
ISGN,2,Software—Application,-0.091176,Technology
MKTY,2,,,
STIC,2,,,
NDYN,2,,,
LSAQ,2,,,
DDMX,2,,,
SKKY,2,Software—Infrastructure,0.206372,Technology
RIVU,2,Entertainment,3.044812,Communication Services
BSPI,2,,,
RTPY,2,,,
ALLM,2,,,
CSTC,2,,,
QTMM,2,,,
QOEG,2,Education & Training Services,-248.23921,Consumer Defensive
ALKT,2,Software—Application,,Technology
DOCN,2,Software—Infrastructure,,Technology
APR,2,,,
ABNB,2,Travel Services,,Consumer Cyclical
VEI,2,,,
TRIL,2,,,
FDCT,2,Capital Markets,-1.921848,Financial Services
AMR,2,Coking Coal,1.443137,Basic Materials
KGKG,2,Drug Manufacturers—Specialty & Generic,-0.487254,Healthcare
CWNR,2,,,
ETHE,2,,,
APA,2,Oil & Gas E&P,4.42549,Energy
RMRM,2,,,
SRSAU,2,Shell Companies,,Financial Services
AJAX,2,,,
ZGSI,2,Agricultural Inputs,0.906372,Basic Materials
NHIC,2,Shell Companies,,Financial Services
FIII,2,,,
QFTA,2,Shell Companies,,Financial Services
IACA,2,,,
PSAC,2,,,
SRNG,2,,,
STPC,2,,,
CMII,2,,,
ACII,2,Shell Companies,,Financial Services
FTOC,2,,,
SBG,2,,,
SWBK,2,,,
ACND,2,,,
IACB,2,,,
GPAC,2,Shell Companies,,Financial Services
CMLF,2,,,
PGRW,2,Shell Companies,,Financial Services
MCAD,2,,,
FOXW,2,Shell Companies,,Financial Services
BOAS,2,Shell Companies,,Financial Services
AONE,2,,,
SVAC,2,,,
CTAC,2,,,
BCYP,2,,,
ARHH,2,,,
MAAC,2,,,
HYAC,2,Shell Companies,,Financial Services
FBSS,2,,,
CCIV,2,,,
SPNV,2,,,
GGPI,2,Shell Companies,,Financial Services
EQHA,2,Shell Companies,,Financial Services
WHLT,2,Shell Companies,0.212254,Financial Services
KPAY,2,Software—Infrastructure,-31.091665,Technology
ROYTL,2,Oil & Gas E&P,0.922058,Energy
VTAQ,2,Shell Companies,,Financial Services
DESTQ,2,Apparel Retail,-0.140196,Consumer Cyclical
PRHL,2,Utilities—Renewable,3.159803,Utilities
NBGV,2,Drug Manufacturers—Specialty & Generic,20.643295,Healthcare
STRE,2,Shell Companies,,Financial Services
AMAZ,2,,,
CDIX,2,Asset Management,-1.905882,Financial Services
CTDT,2,Other Precious Metals & Mining,1.015196,Basic Materials
AEGG,2,Oil & Gas E&P,0.622549,Energy
TAQR,2,,,
AGHC,2,,,
ALF,2,Software—Infrastructure,,Technology
LIII,2,,,
GTPB,2,Shell Companies,,Financial Services
DYSL,2,Scientific & Technical Instruments,0.089705,Technology
ARCW,2,Metal Fabrication,0.865196,Industrials
AGGX,2,,,
IMPX,2,Shell Companies,,Financial Services
NBN,2,Banks—Regional,1.544117,Financial Services
KVSC,2,Shell Companies,,Financial Services
SSHI,2,,,
COUV,2,,,
SPHS,2,,,
WFRD,2,Oil & Gas Equipment & Services,2.937794,Energy
HLMN,2,Tools & Accessories,,Industrials
DALN,2,Publishing,0.658823,Communication Services
UITA,2,Aerospace & Defense,-2.318137,Industrials
HMPT,2,Mortgage Finance,,Financial Services
SITOQ,2,Telecom Services,-0.094117,Communication Services
KRBF,2,Shell Companies,105.564156,Financial Services
YRIV,2,Real Estate—Diversified,1.756862,Real Estate
RGSEQ,2,,,
FTEV,2,Shell Companies,,Financial Services
LEXX,2,Biotechnology,1.753431,Healthcare
PNTM,2,Shell Companies,,Financial Services
CTAQ,2,Shell Companies,,Financial Services
TAKD,2,Shell Companies,-2.22696,Financial Services
OWCP,2,Drug Manufacturers—Specialty & Generic,-153.7451,Healthcare
HRVSF,2,,,
LVBX,2,,,
MFCO,2,Communication Equipment,0.713235,Technology
BNTT,2,,,
LMHA,2,,,
PACE,2,,,
AFTM,2,Entertainment,-1.731862,Communication Services
MOTN,2,,,
FTMR,2,,,
EMGCQ,2,,,
ADHG,2,Insurance—Diversified,-1.749644,Financial Services
KVSB,2,,,
ISOS,2,,,
CFAC,2,,,
HLBZ,2,Recreational Vehicles,-0.488567,Consumer Cyclical
NAUH,2,Education & Training Services,-1.422549,Consumer Defensive
PLMI,2,Shell Companies,,Financial Services
RELI,2,Insurance Brokers,-0.727941,Financial Services
SECI,2,,,
HCCC,2,,,
DMYI,2,,,
ATVK,2,Specialty Industrial Machinery,-1.536274,Industrials
FIGI,1,Credit Services,,Financial Services
TMPM,1,Shell Companies,,Financial Services
COCO,1,Beverages—Non-Alcoholic,,Consumer Defensive
CBL,1,REIT—Retail,,Real Estate
YBGJ,1,Medical Instruments & Supplies,,Healthcare
CGTX,1,Biotechnology,,Healthcare
BTBD,1,Restaurants,,Consumer Cyclical
SIER,1,Shell Companies,,Financial Services
SLBG,1,Leisure,1.991257,Consumer Cyclical
BSAQ,1,Shell Companies,,Financial Services
LTH,1,Leisure,,Consumer Cyclical
PCOK,1,REIT—Diversified,,Real Estate
PAFO,1,Shell Companies,,Financial Services
VLD,1,Computer Hardware,,Technology
CRDV,1,Real Estate—Diversified,1.948529,Real Estate
MTPP,1,Real Estate—Development,50.110294,Real Estate
GIPR,1,REIT—Diversified,-0.829741,Real Estate
ACBA,1,Shell Companies,,Financial Services
SQL,1,Diagnostics & Research,,Healthcare
VTYX,1,Biotechnology,,Healthcare
KTTA,1,Biotechnology,,Healthcare
WQGA,1,Shell Companies,,Financial Services
MEAC,1,Shell Companies,,Financial Services
QIAN,1,Shell Companies,16.05245,Financial Services
DERM,1,Drug Manufacturers—Specialty & Generic,,Healthcare
FNA,1,Medical Devices,,Healthcare
FDIT,1,Internet Retail,-2.588235,Consumer Cyclical
SMIH,1,Shell Companies,,Financial Services
SWSS,1,Shell Companies,,Financial Services
SABS,1,Biotechnology,,Healthcare
TBSA,1,Shell Companies,,Financial Services
GWH,1,Electrical Equipment & Parts,,Industrials
CENBF,1,Drug Manufacturers—Specialty & Generic,6.150397,Healthcare
QUGB,1,Shell Companies,-1.690196,Financial Services
EUBG,1,Consulting Services,20.333822,Industrials
CYN,1,Software—Application,,Technology
CRXT,1,Drug Manufacturers—General,,Healthcare
ARGU,1,Shell Companies,,Financial Services
HRT,1,Staffing & Employment Services,,Industrials
KSCP,1,Security & Protection Services,,Industrials
JATT,1,Shell Companies,,Financial Services
PFTA,1,Shell Companies,,Financial Services
POND,1,Shell Companies,,Financial Services
DPSM,1,Computer Hardware,-0.441666,Technology
PTLO,1,Restaurants,,Consumer Cyclical
APMI,1,Shell Companies,,Financial Services
ODII,1,Semiconductors,,Technology
OCEL,1,Biotechnology,6.693137,Healthcare
AVDX,1,Software—Infrastructure,,Technology
BNNR,1,Shell Companies,,Financial Services
CION,1,Asset Management,,Financial Services
SONX,1,Medical Devices,,Healthcare
NNMX,1,Medical Devices,,Healthcare
IVDA,1,Security & Protection Services,-3.784803,Industrials
WAVC,1,Shell Companies,,Financial Services
DCRD,1,Shell Companies,,Financial Services
VCXA,1,Shell Companies,,Financial Services
LITT,1,Shell Companies,,Financial Services
LOCC,1,Shell Companies,,Financial Services
PRBM,1,Shell Companies,,Financial Services
SPK,1,Shell Companies,,Financial Services
GRAMF,1,Drug Manufacturers—Specialty & Generic,,Healthcare
RAKR,1,Pollution & Treatment Controls,2.755392,Industrials
DSAQ,1,Shell Companies,,Financial Services
CCSI,1,Software—Infrastructure,,Technology
GLTA,1,Shell Companies,,Financial Services
RKLY,1,Semiconductors,-0.219584,Technology
TPBA,1,Shell Companies,,Financial Services
BNIX,1,Shell Companies,,Financial Services
GIA,1,Shell Companies,,Financial Services
FTVI,1,Shell Companies,,Financial Services
THCP,1,Shell Companies,,Financial Services
GLEE,1,Shell Companies,,Financial Services
SRZN,1,Biotechnology,,Healthcare
LFG,1,Utilities—Renewable,,Utilities
IDAI,1,Software—Application,,Technology
SLGC,1,Health Information Services,,Healthcare
BHIL,1,Agricultural Inputs,,Basic Materials
AUR,1,Information Technology Services,,Technology
DNA,1,Biotechnology,,Healthcare
RIVN,1,Auto Manufacturers,,Consumer Cyclical
IOBT,1,Biotechnology,,Healthcare
ACRO,1,Shell Companies,,Financial Services
CCAI,1,Shell Companies,,Financial Services
EDNC,1,Shell Companies,,Financial Services
ATYG,1,Information Technology Services,-21.02745,Technology
AHAC,1,,,
APTM,1,Shell Companies,,Financial Services
BIOF,1,Specialty Chemicals,2.818627,Basic Materials
FICV,1,Shell Companies,,Financial Services
WRAC,1,Shell Companies,,Financial Services
NLIT,1,Shell Companies,,Financial Services
WINV,1,Shell Companies,,Financial Services
MLYF,1,Other Industrial Metals & Mining,0.388994,Basic Materials
SEAV,1,Information Technology Services,,Technology
MTAL,1,Shell Companies,,Financial Services
OXUS,1,Shell Companies,,Financial Services
KCGI,1,Shell Companies,,Financial Services
CNDA,1,Shell Companies,,Financial Services
DTRT,1,Shell Companies,,Financial Services
SEAT,1,Internet Content & Information,,Communication Services
IONQ,1,Computer Hardware,,Technology
VLCN,1,Auto Manufacturers,,Consumer Cyclical
CIIG,1,Shell Companies,,Financial Services
DALS,1,Shell Companies,,Financial Services
INAQ,1,Shell Companies,,Financial Services
OXAC,1,Shell Companies,,Financial Services
BRDS,1,Rental & Leasing Services,,Industrials
TWKS,1,Information Technology Services,,Technology
BLNG,1,Shell Companies,,Financial Services
RICO,1,Shell Companies,,Financial Services
HWEL,1,Shell Companies,,Financial Services
EOCW,1,Shell Companies,,Financial Services
DRAY,1,Shell Companies,,Financial Services
PRM,1,Specialty Chemicals,,Basic Materials
AZTA,1,Medical Instruments & Supplies,1.688725,Healthcare
AACI,1,Shell Companies,,Financial Services
WE,1,Real Estate Services,,Real Estate
PIK,1,Internet Retail,,Consumer Cyclical
LTCN,1,,,
BIRD,1,Apparel Retail,,Consumer Cyclical
BMAQ,1,Shell Companies,,Financial Services
BCHG,1,,,
GDLC,1,,,
INTE,1,Shell Companies,,Financial Services
CYCA,1,Communication Equipment,0.995588,Technology
AIRS,1,Medical Care Facilities,,Healthcare
FLNC,1,Utilities—Renewable,,Utilities
BLZE,1,Software—Infrastructure,,Technology
GIAC,1,Shell Companies,,Financial Services
MULN,1,Auto Manufacturers,,Consumer Cyclical
MRAI,1,Healthcare Plans,,Healthcare
ONYX,1,Shell Companies,,Financial Services
ENFN,1,Software—Application,,Technology
ONL,1,REIT—Office,,Real Estate
TCBX,1,Banks—Regional,,Financial Services
BRZE,1,Software—Application,,Technology
IRNT,1,Software—Infrastructure,-0.803473,Technology
BAFN,1,Banks—Regional,1.528164,Financial Services
DMAQ,1,Shell Companies,,Financial Services
CFSB,1,Banks—Regional,,Financial Services
STRN,1,Advertising Agencies,,Communication Services
REVE,1,Shell Companies,,Financial Services
GTLB,1,Software—Application,,Technology
CHSCP,1,Farm Products,,Consumer Defensive
AERC,1,Pollution & Treatment Controls,,Industrials
NOTR,1,Shell Companies,,Financial Services
DAOO,1,Shell Companies,,Financial Services
IWAL,1,Security & Protection Services,2.717156,Industrials
GLLI,1,,,
GOFF,1,Other Precious Metals & Mining,1.144607,Basic Materials
ARIZ,1,Shell Companies,,Financial Services
LIAN,1,Biotechnology,,Healthcare
INFA,1,Software—Infrastructure,,Technology
MCAG,1,Shell Companies,,Financial Services
DTC,1,Internet Retail,,Consumer Cyclical
ARHS,1,Home Improvement Retail,,Consumer Cyclical
VAXX,1,Biotechnology,,Healthcare
EXFY,1,Software—Application,,Technology
SGII,1,Shell Companies,,Financial Services
SOPA,1,Software—Application,,Technology
WBEV,1,Beverages—Wineries & Distilleries,,Consumer Defensive
UDMY,1,Education & Training Services,,Consumer Defensive
JMKJ,1,Footwear & Accessories,-2.367117,Consumer Cyclical
APSI,1,Shell Companies,6.373039,Financial Services
JWAC,1,Shell Companies,,Financial Services
BOWL,1,Entertainment,,Communication Services
WEAV,1,Software—Application,,Technology
RENT,1,Apparel Retail,,Consumer Cyclical
CMCA,1,Shell Companies,,Financial Services
FNVT,1,Shell Companies,,Financial Services
CDRE,1,Aerospace & Defense,,Industrials
SGLY,1,Integrated Freight & Logistics,0.37745,Industrials
RGF,1,Packaged Foods,,Consumer Defensive
CHWA,1,Shell Companies,,Financial Services
LVLU,1,Apparel Retail,,Consumer Cyclical
BWC,1,Shell Companies,,Financial Services
LYLT,1,Software—Infrastructure,,Technology
YBCN,1,Shell Companies,3.538725,Financial Services
CRDO,1,Communication Equipment,,Technology
VTNA,1,Real Estate Services,52.845554,Real Estate
AURA,1,Biotechnology,,Healthcare
HCTI,1,Health Information Services,,Healthcare
BTTX,1,Biotechnology,,Healthcare
LUCD,1,Medical Devices,,Healthcare
RVAC,1,Shell Companies,,Financial Services
APAC,1,Shell Companies,,Financial Services
PX,1,Asset Management,,Financial Services
FRSG,1,Shell Companies,,Financial Services
ALPA,1,Shell Companies,,Financial Services
AMCI,1,Shell Companies,,Financial Services
DWAC,1,Shell Companies,,Financial Services
TRDA,1,Biotechnology,,Healthcare
MEOA,1,Shell Companies,,Financial Services
FGNA,1,,,
RDBX,1,Shell Companies,,Financial Services
KD,1,Information Technology Services,,Technology
EGGF,1,Shell Companies,,Financial Services
CPTN,1,Software—Application,,Technology
CENQ,1,Shell Companies,,Financial Services
AVHI,1,Shell Companies,,Financial Services
BEAT,1,Health Information Services,,Healthcare
CNTX,1,Biotechnology,,Healthcare
NVGT,1,Electronic Components,-0.424509,Technology
XLO,1,Biotechnology,,Healthcare
VMGA,1,Shell Companies,,Financial Services
UTRS,1,Health Information Services,,Healthcare
CMTG,1,REIT—Mortgage,,Real Estate
BJDX,1,Medical Devices,,Healthcare
SMAP,1,Shell Companies,,Financial Services
AIP,1,Semiconductors,,Technology
TSVT,1,Biotechnology,,Healthcare
SDIG,1,Capital Markets,,Financial Services
CLIS,1,Electronic Gaming & Multimedia,41.17157,Communication Services
LION,1,Shell Companies,,Financial Services
BFRI,1,Drug Manufacturers—Specialty & Generic,,Healthcare
BMAC,1,Shell Companies,,Financial Services
TGVC,1,Shell Companies,,Financial Services
KACL,1,Shell Companies,,Financial Services
INKT,1,Biotechnology,,Healthcare
KEYR,1,Internet Retail,,Consumer Cyclical
LCW,1,Shell Companies,,Financial Services
FORZ,1,Medical Devices,5.383787,Healthcare
CLOE,1,Shell Companies,,Financial Services
DROP,1,Software—Application,-0.036274,Technology
WEJO,1,Software—Infrastructure,,Technology
IRME,1,Medical Devices,3.385784,Healthcare
SPIR,1,Specialty Business Services,,Industrials
SMFR,1,Health Information Services,,Healthcare
TUGC,1,,,
DCRB,1,,,
CPSL,1,,,
CLAD,1,Farm Products,264.02744,Consumer Defensive
FRW,1,Shell Companies,,Financial Services
CHFW,1,,,
AGOL,1,,,
GMOLQ,1,,,
ASPL,1,,,
GRSV,1,,,
DFPH,1,,,
VCVC,1,,,
SMRTQ,1,,,
FLSS,1,Oil & Gas Equipment & Services,1.256519,Energy
SNYR,1,Medical Distribution,-1.55098,Healthcare
FTRS,1,Staffing & Employment Services,,Industrials
FTIV,1,,,
PTEO,1,,,
MJHI,1,Industrial Distribution,-1.040686,Industrials
RHNO,1,,,
HRGG,1,Banks—Regional,0.354557,Financial Services
PAOS,1,,,
RMGB,1,,,
FCAC,1,,,
NGAC,1,,,
CTV,1,Advertising Agencies,,Communication Services
GHVI,1,,,
GTT,1,,,
KENS,1,Leisure,3.573529,Consumer Cyclical
SNPO,1,Electronics & Computer Distribution,,Technology
FRXB,1,Shell Companies,,Financial Services
AFPW,1,Chemicals,222.26471,Basic Materials
ACAC,1,,,
CAP,1,,,
TBA,1,,,
OOGI,1,Shell Companies,6.678921,Financial Services
RESS,1,,,
NEBC,1,,,
FRX,1,,,
RTPZ,1,,,
LXAM,1,Shell Companies,-16.87477,Financial Services
EPGG,1,Gambling,0.115686,Consumer Cyclical
TREN,1,Software—Application,3.181706,Technology
FWAA,1,,,
MACC,1,Shell Companies,,Financial Services
CAPA,1,,,
WCFB,1,Banks—Regional,0.417647,Financial Services
NBA,1,,,
EMPW,1,,,
TTSID,1,,,
MRJT,1,,,
CLII,1,,,
DMYD,1,,,
NGA,1,,,
RAAC,1,,,
RSVA,1,,,
SPRQ,1,,,
PPBN,1,Banks—Regional,0.616176,Financial Services
EFBI,1,Banks—Regional,0.122766,Financial Services
FTXP,1,Oil & Gas E&P,3.816666,Energy
HUMA,1,Biotechnology,,Healthcare
IRNC,1,,,
PWP,1,Capital Markets,,Financial Services
BETRF,1,Biotechnology,2.07549,Healthcare
CTBO,1,Biotechnology,1.689705,Healthcare
FTWS,1,Software—Application,263.10687,Technology
VSPC,1,Utilities—Renewable,67.95147,Utilities
VICA,1,Medical Devices,0.552941,Healthcare
LONE,1,,,
NRBT,1,Specialty Industrial Machinery,2.675,Industrials
GLTC,1,,,
MSYN,1,Consulting Services,6.043478,Industrials
CPFH,1,Capital Markets,1.039215,Financial Services
EXLA,1,Oil & Gas Drilling,1.108823,Energy
AHL-PC,1,Insurance—Property & Casualty,-0.381026,Financial Services
GLYE,1,Specialty Chemicals,6.783333,Basic Materials
UNEX,1,Shell Companies,,Financial Services
HTZZ,1,,,
AITA,1,Shell Companies,52.858334,Financial Services
KXIN,1,Auto & Truck Dealerships,,Consumer Cyclical
UVXY,1,,,
PCOR,1,Software—Application,,Technology
SCE-PH,1,Asset Management,,Financial Services
BLFY,1,Banks—Regional,,Financial Services
DTM,1,Oil & Gas Midstream,,Energy
VMEO,1,Software—Application,,Technology
ACTD,1,Shell Companies,,Financial Services
NE,1,Oil & Gas Drilling,,Energy
DDLX,1,Leisure,0.097361,Consumer Cyclical
EXCL,1,Shell Companies,,Financial Services
IRNS,1,Conglomerates,-1.397549,Industrials
AVLP,1,Textile Manufacturing,2.515686,Consumer Cyclical
CHMX,1,Consulting Services,-0.413946,Industrials
ABENU,1,,,
MRGE,1,Oil & Gas Midstream,-0.186764,Energy
VOSO,1,,,
GRLB,1,,,
SVTE,1,Auto Parts,7.763235,Consumer Cyclical
LWAC,1,,,
GKIT,1,Auto Manufacturers,1.002941,Consumer Cyclical
EMMS,1,Broadcasting,1.062745,Communication Services
MJDS,1,Software—Application,-4.037745,Technology
ELEK,1,Auto Manufacturers,0.513725,Consumer Cyclical
TRXO,1,Oil & Gas E&P,-77.50588,Energy
FFIE,1,Auto Manufacturers,,Consumer Cyclical
BFGX,1,Shell Companies,0.805954,Financial Services
NUGX,1,Biotechnology,,Healthcare
POYN,1,Shell Companies,1.794117,Financial Services
AOIX,1,,,
NDTP,1,Biotechnology,,Healthcare
PSRU,1,Broadcasting,4.968627,Communication Services
DIAH,1,Other Industrial Metals & Mining,0.107195,Basic Materials
PAPA,1,,,
PSYC,1,Advertising Agencies,,Communication Services
OPTI,1,Auto Parts,1.888725,Consumer Cyclical
DRNG,1,Security & Protection Services,3.355392,Industrials
PNHT,1,,,
IDWM,1,,,
UWN,1,,,
STFR,1,,,
HTZ,1,Rental & Leasing Services,,Industrials
GWII,1,Shell Companies,,Financial Services
PAIC,1,,,
SGIC,1,REIT—Retail,,Real Estate
RBSH,1,Biotechnology,-15.044607,Healthcare
KNGW,1,Agricultural Inputs,,Basic Materials
NOVV,1,Shell Companies,,Financial Services
GGGV,1,Shell Companies,,Financial Services
XPAX,1,Shell Companies,,Financial Services
SHQA,1,Shell Companies,,Financial Services
WRBY,1,Medical Instruments & Supplies,,Healthcare
FORG,1,Software—Infrastructure,,Technology
